loss,hyperparameters,iteration,runtime,score
0.22619000664511757,"{'subsample': 0.7597515835491297, 'num_leaves': 60, 'n_estimators': 3000, 'reg_lambda': 0.04368291667393864, 'learning_rate': 0.07321575316201667, 'min_split_gain': 0.03588283748344018, 'is_unbalance': True, 'min_child_weight': 89, 'colsample_bytree': 0.9629496518674887, 'max_depth': 12, 'reg_alpha': 0.4121052404849154}",15,74.14692527399984,0.7738099933548824
0.22463741452127173,"{'subsample': 0.7219031436714671, 'num_leaves': 37, 'n_estimators': 15000, 'reg_lambda': 0.18615466916888052, 'learning_rate': 0.07267425865857403, 'min_split_gain': 0.23816566762942654, 'is_unbalance': False, 'min_child_weight': 87, 'colsample_bytree': 0.6732042246259441, 'max_depth': 12, 'reg_alpha': 0.43233786499684185}",16,40.313091949999944,0.7753625854787283
0.22562508380290902,"{'subsample': 0.839167038022472, 'num_leaves': 63, 'n_estimators': 2000, 'reg_lambda': 0.21911101938656197, 'learning_rate': 0.08296574264971533, 'min_split_gain': 0.3244650541820933, 'is_unbalance': False, 'min_child_weight': 40, 'colsample_bytree': 0.6763120881448711, 'max_depth': 7, 'reg_alpha': 0.4052873154506237}",17,27.530633007000233,0.774374916197091
0.22773854308499775,"{'subsample': 0.787212211079663, 'num_leaves': 62, 'n_estimators': 18000, 'reg_lambda': 0.20477284220536385, 'learning_rate': 0.09225476777676203, 'min_split_gain': 0.06934827388848025, 'is_unbalance': True, 'min_child_weight': 70, 'colsample_bytree': 0.6382077593501142, 'max_depth': 13, 'reg_alpha': 0.20010758884170532}",18,46.55410196899993,0.7722614569150023
0.22406532785005828,"{'subsample': 0.9687736268378189, 'num_leaves': 136, 'n_estimators': 5000, 'reg_lambda': 0.06799352359039706, 'learning_rate': 0.02755562126158812, 'min_split_gain': 0.08489743828433033, 'is_unbalance': True, 'min_child_weight': 6, 'colsample_bytree': 0.6423522382465413, 'max_depth': 12, 'reg_alpha': 0.1322246424735793}",19,161.59538893499985,0.7759346721499417
0.22445742859747242,"{'subsample': 0.6214856296057646, 'num_leaves': 139, 'n_estimators': 3000, 'reg_lambda': 0.3621079946116625, 'learning_rate': 0.014797574678262648, 'min_split_gain': 0.47477343844093967, 'is_unbalance': True, 'min_child_weight': 97, 'colsample_bytree': 0.9506438444653432, 'max_depth': 14, 'reg_alpha': 0.24756677384292192}",20,136.08041376500023,0.7755425714025276
0.22320251985638684,"{'subsample': 0.8679854267798087, 'num_leaves': 95, 'n_estimators': 10000, 'reg_lambda': 0.10071978682871853, 'learning_rate': 0.021400015142772632, 'min_split_gain': 0.18349546813780065, 'is_unbalance': False, 'min_child_weight': 49, 'colsample_bytree': 0.8164945085716109, 'max_depth': 9, 'reg_alpha': 0.008546931844495065}",21,157.58667939499992,0.7767974801436132
0.22382452506012174,"{'subsample': 0.871236443539759, 'num_leaves': 95, 'n_estimators': 18000, 'reg_lambda': 0.008758013926024849, 'learning_rate': 0.039096488680678484, 'min_split_gain': 0.18685679018400148, 'is_unbalance': False, 'min_child_weight': 42, 'colsample_bytree': 0.8449923801022583, 'max_depth': 6, 'reg_alpha': 0.34086476796564896}",22,79.11907277099999,0.7761754749398783
0.22208322923667478,"{'subsample': 0.8727938401369894, 'num_leaves': 71, 'n_estimators': 12000, 'reg_lambda': 0.14817639995409726, 'learning_rate': 0.01162345101463016, 'min_split_gain': 0.30741028335990384, 'is_unbalance': False, 'min_child_weight': 77, 'colsample_bytree': 0.7549701187389346, 'max_depth': 11, 'reg_alpha': 0.3661993832806862}",23,187.63868464999996,0.7779167707633252
0.22194212826266557,"{'subsample': 0.6904818483474906, 'num_leaves': 24, 'n_estimators': 11000, 'reg_lambda': 0.154855639149446, 'learning_rate': 0.010336097019042489, 'min_split_gain': 0.13152010973937023, 'is_unbalance': False, 'min_child_weight': 77, 'colsample_bytree': 0.75464724779808, 'max_depth': 11, 'reg_alpha': 0.37068513788848756}",24,379.8079315230002,0.7780578717373344
0.22202941337799187,"{'subsample': 0.6838845768634879, 'num_leaves': 22, 'n_estimators': 7000, 'reg_lambda': 0.15022673777623696, 'learning_rate': 0.011519754480340089, 'min_split_gain': 0.13199664053397095, 'is_unbalance': False, 'min_child_weight': 77, 'colsample_bytree': 0.7351822079935049, 'max_depth': 11, 'reg_alpha': 0.48960454164833916}",25,327.600389876,0.7779705866220081
0.22247039360357201,"{'subsample': 0.6646632292803117, 'num_leaves': 22, 'n_estimators': 7000, 'reg_lambda': 0.14476766585407713, 'learning_rate': 0.010211279779671394, 'min_split_gain': 0.11844441911012046, 'is_unbalance': False, 'min_child_weight': 76, 'colsample_bytree': 0.8455092293309077, 'max_depth': 13, 'reg_alpha': 0.4967698453422788}",26,341.3307013569997,0.777529606396428
0.22560821550809995,"{'subsample': 0.6621180070311917, 'num_leaves': 33, 'n_estimators': 8000, 'reg_lambda': 0.15084484681562638, 'learning_rate': 0.05327796983608715, 'min_split_gain': 0.144252228508189, 'is_unbalance': False, 'min_child_weight': 3, 'colsample_bytree': 0.6046566831208275, 'max_depth': 11, 'reg_alpha': 0.49446037086725825}",27,44.673094832999595,0.7743917844919
0.22323703487700108,"{'subsample': 0.686876688419937, 'num_leaves': 28, 'n_estimators': 7000, 'reg_lambda': 0.0025482067530266106, 'learning_rate': 0.029875521524402017, 'min_split_gain': 0.23120588649836632, 'is_unbalance': False, 'min_child_weight': 35, 'colsample_bytree': 0.7253563996852259, 'max_depth': 13, 'reg_alpha': 0.2703433208389783}",28,77.64678877999995,0.7767629651229989
0.2218831203821836,"{'subsample': 0.694905096470387, 'num_leaves': 41, 'n_estimators': 9000, 'reg_lambda': 0.2516618920224899, 'learning_rate': 0.010024593427285552, 'min_split_gain': 0.14970562052295233, 'is_unbalance': False, 'min_child_weight': 43, 'colsample_bytree': 0.7289648433165404, 'max_depth': 11, 'reg_alpha': 0.4724527469246524}",29,308.32599877199937,0.7781168796178164
0.22595050564524655,"{'subsample': 0.6297726192886737, 'num_leaves': 39, 'n_estimators': 9000, 'reg_lambda': 0.45442849267695284, 'learning_rate': 0.053338508637984144, 'min_split_gain': 0.003392409444960637, 'is_unbalance': False, 'min_child_weight': 16, 'colsample_bytree': 0.7762225574106837, 'max_depth': 12, 'reg_alpha': 0.37891945927738613}",30,59.92642973400052,0.7740494943547535
0.22182379313695122,"{'subsample': 0.710860677013873, 'num_leaves': 45, 'n_estimators': 10000, 'reg_lambda': 0.24495762167061083, 'learning_rate': 0.013600900283885843, 'min_split_gain': 0.20783414986168713, 'is_unbalance': False, 'min_child_weight': 43, 'colsample_bytree': 0.6037609170442484, 'max_depth': 15, 'reg_alpha': 0.46229099392253864}",31,157.2586304079996,0.7781762068630488
0.2218879186814373,"{'subsample': 0.7960596998955008, 'num_leaves': 47, 'n_estimators': 10000, 'reg_lambda': 0.24395636572921567, 'learning_rate': 0.013959109571009752, 'min_split_gain': 0.2165466419222503, 'is_unbalance': False, 'min_child_weight': 43, 'colsample_bytree': 0.6028804978068112, 'max_depth': 15, 'reg_alpha': 0.4503466401417216}",32,146.91151673100012,0.7781120813185627
0.22287793319549265,"{'subsample': 0.725431313634781, 'num_leaves': 45, 'n_estimators': 9000, 'reg_lambda': 0.26095367767715044, 'learning_rate': 0.03303934915413635, 'min_split_gain': 0.26813533595773154, 'is_unbalance': False, 'min_child_weight': 12, 'colsample_bytree': 0.626733913779572, 'max_depth': 14, 'reg_alpha': 0.4726559959408395}",33,55.77422217599997,0.7771220668045073
0.22222153631018693,"{'subsample': 0.6477234891942976, 'num_leaves': 54, 'n_estimators': 12000, 'reg_lambda': 0.32789993277651364, 'learning_rate': 0.018298239086480424, 'min_split_gain': 0.20414384099656302, 'is_unbalance': False, 'min_child_weight': 43, 'colsample_bytree': 0.6956630718977849, 'max_depth': 15, 'reg_alpha': 0.3135732999166297}",34,126.80275559799975,0.7777784636898131
0.2308898350501083,"{'subsample': 0.8212071571771672, 'num_leaves': 71, 'n_estimators': 4000, 'reg_lambda': 0.38531044026265165, 'learning_rate': 0.13217308551534637, 'min_split_gain': 0.1598125830140173, 'is_unbalance': False, 'min_child_weight': 17, 'colsample_bytree': 0.6168005425390553, 'max_depth': 15, 'reg_alpha': 0.4519702764456998}",35,22.501172622999547,0.7691101649498917
0.22348433742233254,"{'subsample': 0.7710022900908999, 'num_leaves': 53, 'n_estimators': 8000, 'reg_lambda': 0.2665272101738112, 'learning_rate': 0.04396407266577257, 'min_split_gain': 0.09615851154820995, 'is_unbalance': False, 'min_child_weight': 54, 'colsample_bytree': 0.6589872561017095, 'max_depth': 7, 'reg_alpha': 0.3839648503375473}",36,61.65008004399988,0.7765156625776675
0.2226733391458522,"{'subsample': 0.6098728947774297, 'num_leaves': 31, 'n_estimators': 17000, 'reg_lambda': 0.3072713579402174, 'learning_rate': 0.025614732461651975, 'min_split_gain': 0.158143133620147, 'is_unbalance': False, 'min_child_weight': 13, 'colsample_bytree': 0.7135568966075612, 'max_depth': 6, 'reg_alpha': 0.014259680865581992}",37,99.24380480699983,0.7773266608541478
0.22395452280245953,"{'subsample': 0.7050715906789067, 'num_leaves': 91, 'n_estimators': 13000, 'reg_lambda': 0.4211406444636812, 'learning_rate': 0.02362398577468866, 'min_split_gain': 0.3542990226212614, 'is_unbalance': False, 'min_child_weight': 2, 'colsample_bytree': 0.8807162162076388, 'max_depth': 8, 'reg_alpha': 0.29292922603931654}",38,65.58615458399981,0.7760454771975405
0.22232329806119644,"{'subsample': 0.6427477972793695, 'num_leaves': 39, 'n_estimators': 14000, 'reg_lambda': 0.17407481223736682, 'learning_rate': 0.012196496750021893, 'min_split_gain': 0.27462296959583943, 'is_unbalance': False, 'min_child_weight': 74, 'colsample_bytree': 0.8344927825133361, 'max_depth': 14, 'reg_alpha': 0.4685457767028458}",39,147.52244670299933,0.7776767019388036
0.2232443597230721,"{'subsample': 0.7441222541175858, 'num_leaves': 76, 'n_estimators': 12000, 'reg_lambda': 0.35090574109554473, 'learning_rate': 0.01595136228902258, 'min_split_gain': 0.04048925825527139, 'is_unbalance': False, 'min_child_weight': 43, 'colsample_bytree': 0.8745821977371891, 'max_depth': 13, 'reg_alpha': 0.34616312316590797}",40,200.31486595599927,0.7767556402769279
0.2325989685416392,"{'subsample': 0.822914533035672, 'num_leaves': 111, 'n_estimators': 8000, 'reg_lambda': 0.1231865041397052, 'learning_rate': 0.17962476582091777, 'min_split_gain': 0.41734108687007443, 'is_unbalance': False, 'min_child_weight': 88, 'colsample_bytree': 0.6947390328482893, 'max_depth': 9, 'reg_alpha': 0.4370208899215916}",41,10.690992150999591,0.7674010314583608
0.22574459771640742,"{'subsample': 0.7116327440136517, 'num_leaves': 89, 'n_estimators': 6000, 'reg_lambda': 0.3131671264528039, 'learning_rate': 0.06430605419989836, 'min_split_gain': 0.3464524673456423, 'is_unbalance': False, 'min_child_weight': 19, 'colsample_bytree': 0.7894235429424152, 'max_depth': 8, 'reg_alpha': 0.05803887608841457}",42,26.323562384999605,0.7742554022835926
0.22258133527227186,"{'subsample': 0.7785499516461042, 'num_leaves': 43, 'n_estimators': 1000, 'reg_lambda': 0.28362711032593346, 'learning_rate': 0.017791649991502397, 'min_split_gain': 0.09990466743054778, 'is_unbalance': False, 'min_child_weight': 75, 'colsample_bytree': 0.6762186769897379, 'max_depth': 9, 'reg_alpha': 0.17548179345623327}",43,115.5315154509999,0.7774186647277281
0.2214273112616184,"{'subsample': 0.7488935138870084, 'num_leaves': 55, 'n_estimators': 10000, 'reg_lambda': 0.2398495632152221, 'learning_rate': 0.013612423825955013, 'min_split_gain': 0.21422741782424543, 'is_unbalance': False, 'min_child_weight': 90, 'colsample_bytree': 0.7312568666251256, 'max_depth': 10, 'reg_alpha': 0.39790565594686644}",44,141.04815995399986,0.7785726887383816
0.22320793204577716,"{'subsample': 0.8941201944302598, 'num_leaves': 52, 'n_estimators': 10000, 'reg_lambda': 0.23057607914107967, 'learning_rate': 0.031789176181359444, 'min_split_gain': 0.254511800592955, 'is_unbalance': True, 'min_child_weight': 90, 'colsample_bytree': 0.9069595128682645, 'max_depth': 6, 'reg_alpha': 0.2473607139780362}",45,58.527866882000126,0.7767920679542228
0.22316251328088987,"{'subsample': 0.7460915733403185, 'num_leaves': 58, 'n_estimators': 11000, 'reg_lambda': 0.4898271615372371, 'learning_rate': 0.01408259774666309, 'min_split_gain': 0.40566853098451994, 'is_unbalance': False, 'min_child_weight': 29, 'colsample_bytree': 0.6578944168328025, 'max_depth': 10, 'reg_alpha': 0.3951641011604108}",46,90.88890408299994,0.7768374867191101
0.22499132719740755,"{'subsample': 0.814942291529707, 'num_leaves': 102, 'n_estimators': 14000, 'reg_lambda': 0.18906960649185867, 'learning_rate': 0.036158058045407, 'min_split_gain': 0.4500489123240545, 'is_unbalance': False, 'min_child_weight': 69, 'colsample_bytree': 0.8060364462993191, 'max_depth': 5, 'reg_alpha': 0.285621882281855}",47,35.55424872799995,0.7750086728025924
0.22874674137076034,"{'subsample': 0.8365641622238252, 'num_leaves': 76, 'n_estimators': 15000, 'reg_lambda': 0.37813370147937586, 'learning_rate': 0.12727268783122453, 'min_split_gain': 0.2801276179520136, 'is_unbalance': True, 'min_child_weight': 90, 'colsample_bytree': 0.7659382768944037, 'max_depth': 8, 'reg_alpha': 0.23004844510540476}",48,17.01446399500037,0.7712532586292397
0.22188438772168495,"{'subsample': 0.7570461165892297, 'num_leaves': 67, 'n_estimators': 19000, 'reg_lambda': 0.0532134571730159, 'learning_rate': 0.023304315895881826, 'min_split_gain': 0.2059148712652751, 'is_unbalance': False, 'min_child_weight': 51, 'colsample_bytree': 0.6215346404641535, 'max_depth': 10, 'reg_alpha': 0.35346251438639364}",49,86.58332565699948,0.778115612278315
0.2245935418796673,"{'subsample': 0.6718319988247784, 'num_leaves': 32, 'n_estimators': 6000, 'reg_lambda': 0.41749410266774656, 'learning_rate': 0.047696159391199214, 'min_split_gain': 0.2375242273296686, 'is_unbalance': True, 'min_child_weight': 34, 'colsample_bytree': 0.8607665202532847, 'max_depth': 14, 'reg_alpha': 0.3257414581510872}",50,51.964846382999895,0.7754064581203327
0.2229715515041668,"{'subsample': 0.7953147461506083, 'num_leaves': 124, 'n_estimators': 5000, 'reg_lambda': 0.3280642885056837, 'learning_rate': 0.019406626140404126, 'min_split_gain': 0.3336235592437003, 'is_unbalance': False, 'min_child_weight': 47, 'colsample_bytree': 0.7066100629916475, 'max_depth': 12, 'reg_alpha': 0.16221000020767912}",51,86.87921762499991,0.7770284484958332
0.22360502049753206,"{'subsample': 0.7271849020367909, 'num_leaves': 84, 'n_estimators': 16000, 'reg_lambda': 0.17349697908554101, 'learning_rate': 0.016004084111508148, 'min_split_gain': 0.36188614265882024, 'is_unbalance': True, 'min_child_weight': 67, 'colsample_bytree': 0.8226546820151529, 'max_depth': 7, 'reg_alpha': 0.42452727850922206}",52,86.9709950409997,0.7763949795024679
0.22462738901470947,"{'subsample': 0.8558213541425269, 'num_leaves': 63, 'n_estimators': 13000, 'reg_lambda': 0.11710749808687476, 'learning_rate': 0.06135700032508038, 'min_split_gain': 0.2872073786061708, 'is_unbalance': False, 'min_child_weight': 44, 'colsample_bytree': 0.7416785776444798, 'max_depth': 15, 'reg_alpha': 0.39541224130082353}",53,31.166726910999387,0.7753726109852905
0.22179456219819704,"{'subsample': 0.8958293195342893, 'num_leaves': 50, 'n_estimators': 4000, 'reg_lambda': 0.29011368872620913, 'learning_rate': 0.013115768625928411, 'min_split_gain': 0.17716211791125364, 'is_unbalance': False, 'min_child_weight': 80, 'colsample_bytree': 0.78539062457703, 'max_depth': 13, 'reg_alpha': 0.29931446782067567}",54,199.35425590299928,0.778205437801803
0.22411381659624585,"{'subsample': 0.9864935397740292, 'num_leaves': 76, 'n_estimators': 1000, 'reg_lambda': 0.44026271959757535, 'learning_rate': 0.04172812124818135, 'min_split_gain': 0.1712968483920198, 'is_unbalance': True, 'min_child_weight': 63, 'colsample_bytree': 0.903941735399265, 'max_depth': 12, 'reg_alpha': 0.1322256857594432}",55,69.53043771899956,0.7758861834037541
0.22274074285083667,"{'subsample': 0.9448343303246443, 'num_leaves': 57, 'n_estimators': 4000, 'reg_lambda': 0.2896916554190487, 'learning_rate': 0.012043141887007544, 'min_split_gain': 0.06496913864276121, 'is_unbalance': False, 'min_child_weight': 80, 'colsample_bytree': 0.930739228387895, 'max_depth': 13, 'reg_alpha': 0.21606216986275883}",56,262.38780457600024,0.7772592571491633
0.22714470321709634,"{'subsample': 0.8986472474140391, 'num_leaves': 65, 'n_estimators': 2000, 'reg_lambda': 0.3613325197362172, 'learning_rate': 0.10344384942256357, 'min_split_gain': 0.3160143957257772, 'is_unbalance': False, 'min_child_weight': 86, 'colsample_bytree': 0.7909155268768906, 'max_depth': 9, 'reg_alpha': 0.2886186514327462}",57,18.23051362300066,0.7728552967829037
0.2232222718658481,"{'subsample': 0.8970893260170331, 'num_leaves': 51, 'n_estimators': 3000, 'reg_lambda': 0.2139162651752913, 'learning_rate': 0.028120637824882284, 'min_split_gain': 0.11372688843871137, 'is_unbalance': False, 'min_child_weight': 37, 'colsample_bytree': 0.7681031774522553, 'max_depth': 10, 'reg_alpha': 0.3177113397602954}",58,91.08170393199998,0.7767777281341519
0.22274038093495507,"{'subsample': 0.9295244468962219, 'num_leaves': 149, 'n_estimators': 4000, 'reg_lambda': 0.40161281534631066, 'learning_rate': 0.022057857936562113, 'min_split_gain': 0.29760474294594397, 'is_unbalance': True, 'min_child_weight': 25, 'colsample_bytree': 0.7171149156686054, 'max_depth': 14, 'reg_alpha': 0.089850872104635}",59,88.77663886499977,0.7772596190650449
0.22489921480702668,"{'subsample': 0.8512948526960185, 'num_leaves': 27, 'n_estimators': 2000, 'reg_lambda': 0.2699930295068406, 'learning_rate': 0.015349523893084825, 'min_split_gain': 0.49779764565295803, 'is_unbalance': False, 'min_child_weight': 84, 'colsample_bytree': 0.9801493893571968, 'max_depth': 11, 'reg_alpha': 0.2571614867351112}",60,83.15397304900034,0.7751007851929733
0.22409050426738897,"{'subsample': 0.9994489590578092, 'num_leaves': 35, 'n_estimators': 6000, 'reg_lambda': 0.09658279651937351, 'learning_rate': 0.018724104754173694, 'min_split_gain': 0.031094764696440402, 'is_unbalance': False, 'min_child_weight': 20, 'colsample_bytree': 0.7859251054080707, 'max_depth': 12, 'reg_alpha': 0.15441527718579914}",61,148.46048115400026,0.775909495732611
0.22147589862431805,"{'subsample': 0.955630779932738, 'num_leaves': 102, 'n_estimators': 5000, 'reg_lambda': 0.03494151614060914, 'learning_rate': 0.011065446079558961, 'min_split_gain': 0.18369344969570828, 'is_unbalance': True, 'min_child_weight': 50, 'colsample_bytree': 0.8142128888420695, 'max_depth': 13, 'reg_alpha': 0.20459532898006857}",62,247.86314394200053,0.778524101375682
0.22246582098785583,"{'subsample': 0.9542987176783967, 'num_leaves': 129, 'n_estimators': 7000, 'reg_lambda': 0.020821057808651358, 'learning_rate': 0.010946126161588316, 'min_split_gain': 0.22237127575275054, 'is_unbalance': True, 'min_child_weight': 50, 'colsample_bytree': 0.8545935541510914, 'max_depth': 9, 'reg_alpha': 0.03597743313975274}",63,212.28271726999992,0.7775341790121442
0.22382089601345423,"{'subsample': 0.7767373295498461, 'num_leaves': 110, 'n_estimators': 8000, 'reg_lambda': 0.0824432167254473, 'learning_rate': 0.02647992043331995, 'min_split_gain': 0.08155235941063421, 'is_unbalance': True, 'min_child_weight': 61, 'colsample_bytree': 0.8162865691564556, 'max_depth': 10, 'reg_alpha': 0.21245784822903713}",64,126.82046438599991,0.7761791039865458
0.22429668219453913,"{'subsample': 0.8076461897967641, 'num_leaves': 116, 'n_estimators': 9000, 'reg_lambda': 0.029076463227427126, 'learning_rate': 0.03495442460037882, 'min_split_gain': 0.19026948832468765, 'is_unbalance': True, 'min_child_weight': 55, 'colsample_bytree': 0.931492800003474, 'max_depth': 11, 'reg_alpha': 0.10894848217995778}",65,81.24563913800012,0.7757033178054609
0.2225815443178284,"{'subsample': 0.9071558597398716, 'num_leaves': 102, 'n_estimators': 3000, 'reg_lambda': 0.12673894474660985, 'learning_rate': 0.017340169519746953, 'min_split_gain': 0.2495889748169582, 'is_unbalance': True, 'min_child_weight': 5, 'colsample_bytree': 0.7471719932770083, 'max_depth': 13, 'reg_alpha': 0.19287962910771536}",66,126.07821582600081,0.7774184556821716
0.2214988446172117,"{'subsample': 0.884076323109064, 'num_leaves': 98, 'n_estimators': 4000, 'reg_lambda': 0.06748226440714161, 'learning_rate': 0.011898185825291107, 'min_split_gain': 0.17542800595418256, 'is_unbalance': True, 'min_child_weight': 41, 'colsample_bytree': 0.7996492034716317, 'max_depth': 13, 'reg_alpha': 0.23853919576654556}",67,238.02310107599988,0.7785011553827883
0.22129575489592768,"{'subsample': 0.9753457052667321, 'num_leaves': 102, 'n_estimators': 5000, 'reg_lambda': 0.07095005639351612, 'learning_rate': 0.010074739133643035, 'min_split_gain': 0.1929191451964017, 'is_unbalance': True, 'min_child_weight': 94, 'colsample_bytree': 0.8034444779296832, 'max_depth': 12, 'reg_alpha': 0.17760290226804662}",68,244.03050488700137,0.7787042451040723
0.22172300081543939,"{'subsample': 0.976025664822635, 'num_leaves': 133, 'n_estimators': 5000, 'reg_lambda': 0.044084218461366356, 'learning_rate': 0.010179417457365489, 'min_split_gain': 0.14020707904480928, 'is_unbalance': True, 'min_child_weight': 94, 'colsample_bytree': 0.7579161039708052, 'max_depth': 12, 'reg_alpha': 0.11386133426430899}",69,321.1212815250001,0.7782769991845606
0.22201060195399358,"{'subsample': 0.9611275357785672, 'num_leaves': 88, 'n_estimators': 6000, 'reg_lambda': 0.07343306590963435, 'learning_rate': 0.014779134221192402, 'min_split_gain': 0.24633992018455436, 'is_unbalance': True, 'min_child_weight': 99, 'colsample_bytree': 0.8336995210464533, 'max_depth': 11, 'reg_alpha': 0.1814901261823323}",70,132.07365407999896,0.7779893980460064
0.22199780199811003,"{'subsample': 0.9883773833236738, 'num_leaves': 118, 'n_estimators': 1000, 'reg_lambda': 0.014776642787405554, 'learning_rate': 0.011260243585039716, 'min_split_gain': 0.22515715069459122, 'is_unbalance': True, 'min_child_weight': 26, 'colsample_bytree': 0.871786110206731, 'max_depth': 12, 'reg_alpha': 0.0867447356172496}",71,198.8055134919996,0.77800219800189
